0,1,2,3,4,5
18,13.837524,7.482485,6.7645,169.075253,32992.822719
18,13.485538,16.345819,3.674847,108.139951,9737.032838
18,23.299838,-3.302069,2.169267,27.998092,3392.924934
18,12.090178,-3.981299,3.546281,39.299812,9067.640858
19,15.517424,3.136779,8.004094,145.171272,46192.599492
19,5.189501,10.741618,8.393347,48.660785,50794.70862
19,21.877318,11.222889,6.378258,154.501222,29332.717848
19,14.012313,-7.993164,5.376573,137.795195,20842.950292
19,-1.697518,-7.551591,9.176975,128.53494,60722.158517
19,18.821768,11.891327,19.257375,62.296378,267388.199753
19,31.178556,7.305631,3.253991,128.936849,7634.501609
19,5.13715,-2.926786,4.465515,92.966818,14377.760438
19,19.359236,12.574652,6.125615,185.755465,27054.999269
20,3.286084,0.276015,6.594968,3.804533,31359.816627
20,30.131012,19.258907,8.300568,348.758674,49677.950124
20,16.980162,-6.397861,3.576895,279.357768,9224.875529
20,-17.622709,1.367413,3.368451,245.513778,8181.042497
20,16.295923,4.722608,18.979789,271.359857,259735.222587
20,13.050808,6.113513,5.67597,322.161552,23228.883066
20,15.420136,-5.322972,9.739024,332.005714,68387.851093
20,19.803722,10.34158,6.255026,330.820161,28210.211318
20,28.035349,11.249445,12.128189,117.25912,106057.153453
21,28.714021,1.106759,5.653608,324.209022,23046.206418
21,17.814812,14.66642,11.856559,218.606721,101359.727645
21,24.620339,-2.213402,9.683359,210.145758,67608.320854
21,19.223891,-1.693451,19.857889,237.842257,284324.454353
21,11.235779,15.403909,18.038118,245.332369,234601.349399
21,16.445947,7.388417,4.157,129.512973,12459.717337
21,17.309249,-2.51664,7.871555,114.794077,44675.472484
21,25.205387,19.778699,3.534606,78.187114,9008.037825
21,16.646024,-3.023795,7.300823,231.179682,38431.888183
22,17.510037,-8.64723,14.853565,285.803218,159077.753326
22,20.761061,11.085538,4.094712,239.035705,12089.120805
22,8.806603,-1.962973,2.697862,94.026352,5247.924094
22,18.798353,13.846496,5.768114,39.963453,23989.201985
22,14.057571,3.580104,7.613071,14.57327,41789.564264
22,22.496188,-4.670521,6.609558,18.979722,31498.716837
22,25.518916,7.356665,5.631031,32.803377,22862.50663
22,17.217836,7.980706,6.35343,166.670911,29104.792422
22,11.836586,-3.10176,10.032918,84.603821,72577.592153
22,13.609889,-7.230277,6.280373,39.123828,28439.29896
